timestamp_utc,kind,run_idx,k_tokens_s,k_tokens_s_std,model,tokenizer,seq_len,batch_size,gpu,n_runs,warmup,batches_per_run,auto_batch,min_token
2026-02-01T23:59:30.650150+00:00,run,0,40.66252266900596,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,1,40.68252127975587,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,2,40.68354507869492,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,3,40.67698797029516,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,4,40.67766599800796,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,5,40.69019341326654,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,6,40.67925555436513,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,7,40.67515853173302,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,8,40.6786045470752,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,run,9,40.67862523143685,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
2026-02-01T23:59:30.650150+00:00,summary,,40.67850802736366,0.0066961075542075164,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,2048,90,1,10,3,5,1,6
