timestamp_utc,kind,run_idx,k_tokens_s,k_tokens_s_std,model,tokenizer,seq_len,batch_size,gpu,n_runs,warmup,batches_per_run,auto_batch,min_token
2026-02-02T00:06:09.075489+00:00,run,0,15.473048591417237,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,1,15.474992184991516,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,2,15.476451331943816,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,3,15.486909145148985,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,4,15.484760759304855,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,5,15.485331000926028,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,6,15.482848502668944,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,7,15.48105676653572,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,8,15.488176870382565,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,run,9,15.486628549269822,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
2026-02-02T00:06:09.075489+00:00,summary,,15.482020370258947,0.005138333017115463,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,9192,5,1,10,3,5,1,6
