timestamp_utc,kind,run_idx,k_tokens_s,k_tokens_s_std,model,tokenizer,seq_len,batch_size,gpu,n_runs,warmup,batches_per_run,auto_batch,min_token
2026-02-01T23:53:48.164683+00:00,run,0,53.42142260706256,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,1,53.42334512193586,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,2,53.41786835150237,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,3,53.40902679284834,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,4,53.403894001736525,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,5,53.40854971857555,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,6,53.41779863660511,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,7,53.41041284224943,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,8,53.427481555207855,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,run,9,53.41920974774904,,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
2026-02-01T23:53:48.164683+00:00,summary,,53.415900937547256,0.007169488185762448,zhihan1996/DNABERT-2-117M,zhihan1996/DNABERT-2-117M,1024,376,1,10,3,5,1,6
